SEQ_ARTICULO,ARTICULO,REF_ALTERNATIVA,SEQ_CLIPRO,GRUPO,FAMILIA,SUBFAMILIA,FABRICANTE,NOMBRE,NOMBRE_ABR,NOMBRE_PRO,TIPO_ALMACEN,TIPO_IVA,IMPORTACION,DTO_CIAL,FEC_ALTA,FEC_BAJA,FEC_BAJA_COM,COD_BARRA,COD_BCAJA,UDS_ENV,UDS_MINIMA,PESO_UNIDAD,PESO_CAJA,UNID_PALET,PESO_PALET,FORMATO,ATR1_FORMATO,ATR2_FORMATO,ATR3_FORMATO,ATR4_FORMATO,ATR5_FORMATO,ATR6_FORMATO,CLAVE_DTO,DTO_FIJO,STOCK,MARGEN,CTA_VENTAS,CTA_COMPRAS,OBSER,SEQ_MARGEN,UNID_MEDIDA,NUM_PLANO,COD_CATEGORIA,GRUPED,ART_RAPEL,GRUPOFAB,STOCKPROV,UGV,SUBIDA,IMAGEN,NWPROD,LOTE,MP CAMISA,MP VASTAGO,MP VARILLAS,MP CABEZA PISTON,MP TAPA GUIA,MP TAPA TRASERA,DIM CAMISA,DIM VASTAGO,DIM VARILLAS,DIM CABEZA PISTON,DIM TAPA GUIA,DIM TAPA TRASERA
198230,1016N150P550,1016N150P550,,5,140,,,CIL 1016N150P550,CIL 1016N150P550,,1,2,,,12/11/1997 0:00,,,,,1.0,,,,,,,,,,,,,,,S,,,,,,,,2,1,,1.0,,1.0,,,,,,,,,,,,,,,,
198306,7006A280P457,7006A280P457,,5,140,,,CIL 7006A280P457,CIL 7006A280P457,,1,2,,,26/11/1997 0:00,,,,,1.0,,,,,,,,,,,,,,,S,,,,,,,,2,1,,1.0,,2.0,,,,,,,,,,,,,,,,
198307,7008A150P451,7008A150P451,,5,140,,,CIL 7008A150P451,CIL 7008A150P451,,1,2,,,26/11/1997 0:00,,,,,1.0,,,,,,,,,,,,,,,S,,,,,,,,2,1,,1.0,,2.0,,,,,,,,,,,,,,,,
198308,7010A210P453,7010A210P453,,5,140,,,CIL 7010A210P453,CIL 7010A210P453,,1,2,,,26/11/1997 0:00,,,,,1.0,,,,,,,,,,,,,,,S,,,,,,,,2,1,,1.0,,2.0,,,,,,,,,,,,,,,,
198420,2006N096P186,2006N096P186,,5,140,,,CIL. 2006N096P186,CIL. 2006N096P186,,1,2,,,03/12/1997 0:00,,,,,1.0,,,,,,,,,,,,,,,S,,,,,,,,2,1,,1.0,,1.0,,,,,,,,,,,,,,,,
198428,3016A870P552,3016A870P552,,5,140,,,CIL. 3016A870P552,CIL. 3016A870P552,,1,2,,,03/12/1997 0:00,,,,,1.0,,,,,,,,,,,,,,,S,,,,,,,,2,1,,1.0,,1.0,,,,,,,,,,,,,,,,
198541,ES10A990P553,ES10A990P553,,5,140,,,CIL. ES10A990P553,CIL. ES10A990P553,,1,2,,,10/12/1997 0:00,,,,,1.0,,,,,,,,,,,,,,,S,,,,,,,,2,1,,1.0,,1.0,,,,,,,,,,,,,,,,
198759,2005A50P231,2005A50P231,,5,140,,,CIL. 2005A50P231,CIL. 2005A50P231,,1,2,,,07/01/1998 0:00,,,,,1.0,,,,,,,,,,,,,,,S,,,,,,,,2,1,,1.0,,2.0,,,,,,,,,,,,,,,,
198761,2016A540P544,2016A540P544,,5,140,,,CIL. 2016A540P544,CIL. 2016A540P544,,1,2,,,07/01/1998 0:00,,,,,1.0,,,,,,,,,,,,,,,S,,,,,,,,2,1,,1.0,,2.0,,,,,,,,,,,,,,,,
198762,2020A700P554,20200A0700P554,,5,140,,,CIL. 20200A0700P554,CIL. 20200A0700P554,,1,2,,,07/01/1998 0:00,,,,,1.0,,,,,,,,,,,,,,,S,,,,,,,,2,1,,1.0,,2.0,,,,,,,,,,,,,,,,
198763,2020A850P555,2020A0850P555,,5,140,,,CIL. 2020A0850P555,CIL. 2020A0850P555,,1,2,,,07/01/1998 0:00,,,,,1.0,,,,,,,,,,,,,,,S,,,,,,,,2,1,,1.0,,2.0,,,,,,,,,,,,,,,,
198770,ES05N28P556,ES05N28P556,,5,140,,,CIL. ES05N28P556,CIL. ES05N28P556,,1,2,,,08/01/1998 0:00,,,,,1.0,,,,,,,,,,,,,,,S,,,,,,,,2,1,,1.0,,1.0,,,,,,,,,,,,,,,,
199038,2016A900P557,2016A900P557,,5,140,,,CIL. 2016A900P557,CIL. 2016A900P557,,1,2,,,28/01/1998 0:00,,,,,1.0,,,,,,,,,,,,,,,S,,,,,,,,2,1,,1.0,,2.0,,,,,,,,,,,,,,,,
199039,2016A900P558,2016A900P558,,5,140,,,CIL. 2016A900P558,CIL. 2016A900P558,,1,2,,,28/01/1998 0:00,,,,,1.0,,,,,,,,,,,,,,,S,,,,,,,,2,1,,1.0,,2.0,,,,,,,,,,,,,,,,
199044,2005A050P561,2005A050P561,,5,140,,,CIL. 2005A050P561,CIL. 2005A050P561,,1,2,,,28/01/1998 0:00,,,,,1.0,,,,,,,,,,,,,,,S,,,,,,,,2,1,,1.0,,2.0,,,,,,,,,,,,,,,,
199048,ES10N550P560,ES10N550P560,,5,140,,,CIL. ES10N550P560,CIL. ES10N550P560,,1,2,,,28/01/1998 0:00,,,,,1.0,,,,,,,,,,,,,,,S,,,,,,0,,2,1,,1.0,,1.0,,,,,,,,,,,,,,,,
199083,7016A100P563,7016A100P563,,5,140,,,CIL. 7016A100P563,CIL. 7016A100P563,,1,2,,,03/02/1998 0:00,,,,,1.0,,,,,,,,,,,,,,,S,,,,,,,,2,1,,1.0,,2.0,,,,,,,,,,,,,,,,
199086,ES25A320P562,ES25A320P562,,5,140,,,CIL. ES25A320P562,CIL. ES25A320P562,,1,2,,,03/02/1998 0:00,,,,,1.0,,,,,,,,,,,,,,,S,,,,,,,,2,1,,1.0,,1.0,,,,,,,,,,,,,,,,
199113,ES12AH50P564,ES12AH50P564,,5,140,,,CIL. ES12AH50P564,CIL. ES12AH50P564,,1,2,,,10/02/1998 0:00,,,,,1.0,,,,,,,,,,,,,,,S,,,,,,,,2,1,,1.0,,1.0,,,,,,,,,,,,,,,,
199131,ES14A150P756,ES14A150P756,,5,140,,,CIL. ES14A150P756,CIL. ES14A150P756,,1,2,,,13/02/1998 0:00,,,,,1.0,,,,,,,,,,,,,,,S,,,,,,,,2,1,,1.0,,1.0,,,,,,,,,,,,,,,,
199167,7106A030P568,7106A030P568,,5,140,,,CIL. 7106A030P568,CIL. 7106A030P568,,1,2,,,24/02/1998 0:00,,,,,1.0,,,,,,,,,,,,,,,S,,,,,,,,2,1,,1.0,,2.0,,,,,,,,,,,,,,,,
199173,7205A250P569,7205A250P569,,5,140,,,CIL. 7205A250P569,CIL. 7205A250P569,,1,2,,,24/02/1998 0:00,,,,,1.0,,,,,,,,,,,,,,,S,,,,,,,,2,1,,1.0,,2.0,,,,,,,,,,,,,,,,
199177,7205A175P570,7205A175P570,,5,140,,,CIL. 7205A175P570,CIL. 7205A175P570,,1,2,,,24/02/1998 0:00,,,,,1.0,,,,,,,,,,,,,,,S,,,,,,,,2,1,,1.0,,1.0,,,,,,,,,,,,,,,,
199180,7206A100P567,7206A100P567,,5,140,,,CIL. 7206A100P567,CIL. 7206A100P567,,1,2,,,24/02/1998 0:00,,,,,1.0,,,,,,,,,,,,,,,S,,,,,,,,2,1,,1.0,,1.0,,,,,,,,,,,,,,,,
199184,2010AA00P571,2010AA00P571,,5,140,,,CIL. 2010AA00P571,CIL. 2010AA00P571,,1,2,,,25/02/1998 0:00,,,,,1.0,,,,,,,,,,,,,,,S,,,,,,,,2,1,,1.0,,2.0,,,,,,,,,,,,,,,,
199342,7020A270P572,7020A270P572,,5,140,,,CIL. 7020A270P572,CIL. 7020A270P572,,1,2,,,20/03/1998 0:00,,,,,1.0,,,,,,,,,,,,,,,S,,,,,,,,2,1,,1.0,,2.0,,,,,,,,,,,,,,,,
199400,7016A500P573,7016A500P573,,5,140,,,CIL. 7016A500P573,CIL. 7016A500P573,,1,2,,,01/04/1998 0:00,,,,,1.0,,,,,,,,,,,,,,,S,,,,,,,,2,1,,1.0,,2.0,,,,,,,,,,,,,,,,
199402,7012A075P574,7012A075P574,,5,140,,,CIL. 7012A075P574,CIL. 7012A075P574,,1,2,,,01/04/1998 0:00,,,,,1.0,,,,,,,,,,,,,,,S,,,,,,,,2,1,,1.0,,2.0,,,,,,,,,,,,,,,,
199424,2012A150P580,2012A150P580,,5,140,,,CIL. 2012A150P580,CIL. 2012A150P580,,1,2,,,08/04/1998 0:00,,,,,1.0,,,,,,,,,,,,,,,S,,,,,,,,2,1,,1.0,,2.0,,,,,,,,,,,,,,,,
199432,2012A500P579,2012A500P579,,5,140,,,CIL. 2012A500P579,CIL. 2012A500P579,,1,2,,,08/04/1998 0:00,,,,,1.0,,,,,,,,,,,,,,,S,,,,,,,,2,1,,1.0,,2.0,,,,,,,,,,,,,,,,
199581,ES07N30P578,ES07N30P578,,5,140,,,CIL. ES07N30P578,CIL. ES07N30P578,,1,2,,,21/04/1998 0:00,,,,,1.0,,,,,,,,,,,,,,,S,,,,,,,,2,1,,1.0,,1.0,,,,,,,,,,,,,,,,
199603,2005A063P575,2005A063P575,,5,140,,,CIL. 2005A063P575,CIL. 2005A063P575,,1,2,,,22/04/1998 0:00,,,,,1.0,,,,,,,,,,,,,,,S,,,,,,,,2,1,,1.0,,1.0,,,,,,,,,,,,,,,,
199610,2005A042P576,2005A042P576,,5,140,,,CIL. 2005A042P576,CIL. 2005A042P576,,1,2,,,22/04/1998 0:00,,,,,1.0,,,,,,,,,,,,,,,S,,,,,,,,2,1,,1.0,,1.0,,,,,,,,,,,,,,,,
199622,ES07N40P577,ES07N40P577,,5,140,,,CIL. ES07N40P577,CIL. ES07N40P577,,1,2,,,22/04/1998 0:00,,,,,1.0,,,,,,,,,,,,,,,S,,,,,,,,2,1,,1.0,,1.0,,,,,,,,,,,,,,,,
199630,2016N100P584,2016N100P584,,5,140,,,CIL. 2016N100P584,CIL. 2016N100P584,,1,2,,,23/04/1998 0:00,,,,,1.0,,,,,,,,,,,,,,,S,,,,,,,,2,1,,1.0,,1.0,,,,,,,,,,,,,,,,
199706,2005A125P585,2005A125P585,,5,140,,,CIL. 2005A125P585,CIL. 2005A125P585,,1,2,,,24/04/1998 0:00,,,,,1.0,,,,,,,,,,,,,,,S,,,,,,,,2,1,,1.0,,1.0,,,,,,,,,,,,,,,,
199707,2006N100P586,2006N100P586,,5,140,,,CIL. 2006N100P586,CIL. 2006N100P586,,1,2,,,24/04/1998 0:00,,,,,1.0,,,,,,,,,,,,,,,S,,,,,,,,2,1,,1.0,,1.0,,,,,,,,,,,,,,,,
199716,2008A240P587,2008A240P587,,5,140,,,CIL. 2008A240P587,CIL. 2008A240P587,,1,2,,,27/04/1998 0:00,,,,,1.0,,,,,,,,,,,,,,,S,,,,,,,,2,1,,1.0,,1.0,,,,,,,,,,,,,,,,
199757,2020A350P597,2020A350P597,,5,140,,,CIL 2020A350P597,CIL 2020A350P597,,1,2,,,04/05/1998 0:00,,,,,1.0,,,,,,,,,,,,,,,S,,,,,,,,2,1,,1.0,,2.0,,,,,,,,,,,,,,,,
199768,7008A060P588,7008A060P588,,5,140,,,CIL. 7008A060P588,CIL. 7008A060P588,,1,2,,,05/05/1998 0:00,,,,,1.0,,,,,,,,,,,,,,,S,,,,,,,,2,1,,1.0,,1.0,,,,,,,,,,,,,,,,
199771,7012A170P589,7012A170P589,,5,140,,,CIL. 7012A170P589,CIL. 7012A170P589,,1,2,,,05/05/1998 0:00,,,,,1.0,,,,,,,,,,,,,,,S,,,,,,,,2,1,,1.0,,1.0,,,,,,,,,,,,,,,,
199783,7016A500P590,7016A500P590,,5,140,,,CIL. 7016A500P590,CIL. 7016A500P590,,1,2,,,05/05/1998 0:00,,,,,1.0,,,,,,,,,,,,,,,S,,,,,,,,2,1,,1.0,,2.0,,,,,,,,,,,,,,,,
199785,7012A75P591,7012A75P591,,5,140,,,CIL. 7012A75P591,CIL. 7012A75P591,,1,2,,,06/05/1998 0:00,,,,,1.0,,,,,,,,,,,,,,,S,,,,,,,,2,1,,1.0,,2.0,,,,,,,,,,,,,,,,
199788,7010A130P592,7010A130P592,,5,140,,,CIL. 7010A130P592,CIL. 7010A130P592,,1,2,,,06/05/1998 0:00,,,,,1.0,,,,,,,,,,,,,,,S,,,,,,,,2,1,,1.0,,2.0,,,,,,,,,,,,,,,,
199798,7008A200P593,7008A200P593,,5,140,,,CIL.7008A200P593,CIL.7008A200P593,,1,2,,,06/05/1998 0:00,,,,,1.0,,,,,,,,,,,,,,,S,,,,,,,,2,1,,1.0,,2.0,,,,,,,,,,,,,,,,
199805,2008A150P596,20080A0150P596,,5,140,,,CIL 20080A0150P596,CIL 20080A0150P596,,1,2,,,06/05/1998 0:00,,,,,1.0,1.0,,,,,,,,,,,,,,S,,,,"Cil. estándar ""LS"", Electrov. W6476B3412 (110V/50 Hz), Sop. Válvula esp., Detec. 2 Hilos, Racor., Charnela ""/09"", Horquilla ""/14""",,,,2,1,,1.0,,1.0,,,,,,,,,,,,,,,,
199811,2012A200P598,20125A0200P598,,5,140,,,CIL. 20125A0200P598,CIL. 20125A0200P598,,1,2,,,07/05/1998 0:00,,,,,1.0,,,,,,,,,,,,,,,S,,,,,,,,2,1,,1.0,,1.0,,,,,,,,,,,,,,,,
199813,2012A540P600,20125A0540P600,,5,140,,,CIL 20125A0540P600,CIL 20125A0540P600,,1,2,,,07/05/1998 0:00,,,,,1.0,,,,,,,,,,,,,,,S,,,,,,,,2,1,,1.0,,1.0,,,,,,,,,,,,,,,,
199817,2020N400P599,2020N400P599,,5,140,,,CIL. 2020N400P599,CIL. 2020N400P599,,1,2,,,07/05/1998 0:00,,,,,1.0,,,,,,,,,,,,,,,S,,,,,,,,2,1,,1.0,,1.0,,,,,,,,,,,,,,,,
199818,6008A360P110,6008A360P110,,5,140,,,CIL. 6008A360P110,CIL. 6008A360P110,,1,2,,,07/05/1998 0:00,,,,,1.0,,,,,,,,,,,,,,,S,,,,,,,,2,1,,1.0,,1.0,,,,,,,,,,,,,,,,
199830,2012A400P603,2012A400P603,,5,140,,,CIL. 2012A400P603,CIL. 2012A400P603,,1,2,,,11/05/1998 0:00,,,,,1.0,,,,,,,,,,,,,,,S,,,,,,,,2,1,,1.0,,1.0,,,,,,,,,,,,,,,,
199837,7025A400P602,7025A400P602,,5,140,,,CIL. 7025A400P602,CIL. 7025A400P602,,1,2,,,11/05/1998 0:00,,,,,1.0,,,,,,,,,,,,,,,S,,,,,,,,2,1,,1.0,,1.0,,,,,,,,,,,,,,,,
199857,7010A200P310,7010A200P310,,5,140,,,CIL. 7010A200P310,CIL. 7010A200P310,,1,2,,,13/05/1998 0:00,,,,,1.0,,,,,,,,,,,,,,,S,,,,,,,,2,1,,1.0,,1.0,,,,,,,,,,,,,,,,
199942,2012A200P605,2012A200P605,,5,140,,,CIL. 2012A200P605,CIL. 2012A200P605,,1,2,,,18/05/1998 0:00,,,,,1.0,,,,,,,,,,,,,,,S,,,,,,,,2,1,,1.0,,2.0,,,,,,,,,,,,,,,,
199947,2012A300P595,2012A300P595,,5,140,,,CIL 2012A300P595,CIL 2012A300P595,,1,2,,,18/05/1998 0:00,,,,,1.0,,,,,,,,,,,,,,,S,,,,,,,,2,1,,1.0,,2.0,,,,,,,,,,,,,,,,
199951,2012A250P611,2012A250P611,,5,140,,,CIL. 2012A250P611,CIL. 2012A250P611,,1,2,,,19/05/1998 0:00,,,,,1.0,,,,,,,,,,,,,,,S,,,,,,,,2,1,,1.0,,2.0,,,,,,,,,,,,,,,,
199953,2012A200P594,2012A200P594,,5,140,,,CIL 2012A200P594,CIL 2012A200P594,,1,2,,,19/05/1998 0:00,,,,,1.0,,,,,,,,,,,,,,,S,,,,,,,,2,1,,1.0,,1.0,,,,,,,,,,,,,,,,
199955,2010A200P610,2010A200P610,,5,140,,,CIL. 2010A200P610,CIL. 2010A200P610,,1,2,,,19/05/1998 0:00,,,,,1.0,,,,,,,,,,,,,,,S,,,,,,,,2,1,,1.0,,2.0,,,,,,,,,,,,,,,,
199957,2010A200P604,20100A0200P604,,5,140,,,CIL. 20100A0200P604,CIL. 20100A0200P604,,1,2,,,19/05/1998 0:00,,,,,1.0,1.0,,,,,,,,,,,,,,S,,,,"Cil. std., Vástago esp. (más largo), Charnela esp. ""AW"", Cab. Rótula GIKFR25PB (INA), Electrov. 5/2 110V/50 Hz, Sop. Vál, esp (alum), Racorería, NBR",,,,2,1,,1.0,,1.0,,,,,,,,,,,,,,,,
199961,2010A200P607,2010A200P607,,5,140,,,CIL. 2010A200P607,CIL. 2010A200P607,,1,2,,,19/05/1998 0:00,,,,,1.0,,,,,,,,,,,,,,,S,,,,,,,,2,1,,1.0,,1.0,,,,,,,,,,,,,,,,
199975,2010A200P608,20100A0200P608,,5,140,,,CIL. 20100A0200P608,CIL. 20100A0200P608,,1,2,,,19/05/1998 0:00,,,,,1.0,1.0,,,,,,,,,,,,,,S,,,,"Camisa alum., Vástago esp. (más largo), Cab. Rótula GIKFRPB (INA), Charnela Macho ""AW"" esp., Válvula ISO2 5/2 110V/50HZ, NBR",,,,2,1,,1.0,,2.0,,,,,,,,,,,,,,,,
199991,2016A575P612,2016A575P612,,5,140,,,CIL. 2016A575P612,CIL. 2016A575P612,,1,2,,,19/05/1998 0:00,,,,,1.0,,,,,,,,,,,,,,,S,,,,,,,,2,1,,1.0,,2.0,,,,,,,,,,,,,,,,
200047,2012A150P613,2012A150P613,,5,140,,,CIL. 2012A150P613,CIL. 2012A150P613,,1,2,,,25/05/1998 0:00,,,,,1.0,,,,,,,,,,,,,,,S,,,,,,,,2,1,,1.0,,1.0,,,,,,,,,,,,,,,,
200067,2008A130P609,2008A130P609,,5,140,,,CIL. 2008A130P609,CIL. 2008A130P609,,1,2,,,27/05/1998 0:00,,,,,1.0,,,,,,,,,,,,,,,S,,,,,,,,2,1,,1.0,,1.0,,,,,,,,,,,,,,,,
200115,ES10N125P614,ES10N125P614,,5,140,,,CIL. ES10N125P614,CIL. ES10N125P614,,1,2,,,09/06/1998 0:00,,,,,1.0,,,,,,,,,,,,,,,S,,,,,,,,2,1,,1.0,,1.0,,,,,,,,,,,,,,,,
200158,2020A260P616,2020A260P616,,5,140,,,CIL. 2020A260P616,CIL. 2020A260P616,,1,2,,,19/06/1998 0:00,,,,,1.0,,,,,,,,,,,,,,,S,,,,,,,,2,1,,1.0,,1.0,,,,,,,,,,,,,,,,
200197,2016A450P617,2016A450P617,,5,140,,,CIL. 2016A450P617,CIL. 2016A450P617,,1,2,,,06/07/1998 0:00,,,,,1.0,,,,,,,,,,,,,,,S,,,,,,,,2,1,,1.0,,1.0,,,,,,,,,,,,,,,,
200198,2012A300P618,2012A300P618,,5,140,,,CIL. 2012A300P618,CIL. 2012A300P618,,1,2,,,06/07/1998 0:00,,,,,1.0,,,,,,,,,,,,,,,S,,,,,,,,2,1,,1.0,,1.0,,,,,,,,,,,,,,,,
200201,2008A150P619,2008A150P619,,5,140,,,CIL. 2008A150P619,CIL. 2008A150P619,,1,2,,,07/07/1998 0:00,,,,,1.0,,,,,,,,,,,,,,,S,,,,,,,,2,1,,1.0,,1.0,,,,,,,,,,,,,,,,
200205,2008A200P620,2008A200P620,,5,140,,,CIL. 2008A200P620,CIL. 2008A200P620,,1,2,,,08/07/1998 0:00,,,,,1.0,,,,,,,,,,,,,,,S,,,,,,,,2,1,,1.0,,1.0,,,,,,,,,,,,,,,,
200210,2025A200P621,2025A200P621,,5,140,,,CIL. 2025A200P621,CIL. 2025A200P621,,1,2,,,10/07/1998 0:00,,,,,1.0,,,,,,,,,,,,,,,S,,,,,,,,2,1,,1.0,,1.0,,,,,,,,,,,,,,,,
200230,2012A300P623,2012A300P623,,5,140,,,CIL. 2012A300P623,CIL. 2012A300P623,,1,2,,,16/07/1998 0:00,,,,,1.0,,,,,,,,,,,,,,,S,,,,,,,,2,1,,1.0,,1.0,,,,,,,,,,,,,,,,
200244,7025A300P624,7025A300P624,,6,259,,,SUBCONJUNTO HORQUILLA 7025A300P624,SUBCONJUNTO HORQUILL,,1,2,,,22/07/1998 0:00,,,,,1.0,,,,,,,,,,,,,,,S,,,,,,,,2,10,,1.0,,,,,,,,,,,,,,,,,,
200260,2012A250P606,2012A250P606,,5,140,,,CIL. 2012A250P606,CIL. 2012A250P606,,1,2,,,27/07/1998 0:00,,,,,1.0,,,,,,,,,,,,,,,S,,,,,,,,2,1,,1.0,,1.0,,,,,,,,,,,,,,,,
200261,2010A200P609,2010A200P609,,5,140,,,CIL. 2010A200P609,CIL. 2010A200P609,,1,2,,,27/07/1998 0:00,,,,,1.0,,,,,,,,,,,,,,,S,,,,,,,,2,1,,1.0,,1.0,,,,,,,,,,,,,,,,
200342,2008A150P627,2008A150P627,,5,140,,,CIL. 2008A150P627,CIL. 2008A150P627,,1,2,,,08/09/1998 0:00,,,,,1.0,,,,,,,,,,,,,,,S,,,,,,,,2,1,,1.0,,1.0,,,,,,,,,,,,,,,,
200344,4010N180P551,4010N180P551,,5,140,,,CIL. 4010N180P551,CIL. 4010N180P551,,1,2,,,08/09/1998 0:00,,,,,1.0,,,,,,,,,,,,,,,S,,,,,,,,2,1,,1.0,,1.0,,,,,,,,,,,,,,,,
200354,7016A280P622,70160A0280P622,,5,140,,,CIL. 70160A0280P622,CIL. 70160A0280P622,,1,2,,,11/09/1998 0:00,10/03/2000 0:00,10/03/2000 0:00,,,1.0,,,,,,,,,,,,,,,S,,,,,,,,2,1,,1.0,,1.0,,,,,,,,,,,,,,,,
200369,2016A685P631,2016A685P631,,5,140,,,CIL. 2016A685P631,CIL. 2016A685P631,,1,2,,,16/09/1998 0:00,,,,,1.0,,,,,,,,,,,,,,,S,,,,,,,,2,1,,1.0,,1.0,,,,,,,,,,,,,,,,
200409,7020N400P632,7020N400P632,,5,140,,,CIL 7020N400P632,CIL 7020N400P632,,1,2,,,23/09/1998 0:00,,,,,1.0,,,,,,,,,,,,,,,S,,,,,,,,2,1,,1.0,,1.0,,,,,,,,,,,,,,,,
200421,2010A250P635,2010A250P635,,5,140,,,CIL 2010A250P635,CIL 2010A250P635,,1,2,,,28/09/1998 0:00,,,,,1.0,,,,,,,,,,,,,,,S,,,,,,,,2,1,,1.0,,1.0,,,,,,,,,,,,,,,,
200428,2016A500P634,2016A500P634,,5,140,,,CIL 2016A500P634,CIL 2016A500P634,,1,2,,,29/09/1998 0:00,,,,,1.0,,,,,,,,,,,,,,,S,,,,,,,,2,1,,1.0,,1.0,,,,,,,,,,,,,,,,
200434,2012AA40P633,2012AA40P633,,5,140,,,CIL 2012AA40P633,CIL 2012AA40P633,,1,2,,,29/09/1998 0:00,,,,,1.0,,,,,,,,,,,,,,,S,,,,,,,,2,1,,1.0,,1.0,,,,,,,,,,,,,,,,
200533,7012A200P636,7012A200P636,,5,140,,,CIL 7012A200P636,CIL 7012A200P636,,1,2,,,22/10/1998 0:00,,,,,1.0,,,,,,,,,,,,,,,S,,,,,,,,2,1,,1.0,,1.0,,,,,,,,,,,,,,,,
200539,2004A50P640,2004A50P640,,5,140,,,CIL 2004A50P640,CIL 2004A50P640,,1,2,,,22/10/1998 0:00,,,,,1.0,,,,,,,,,,,,,,,S,,,,,,,,2,1,,1.0,,1.0,,,,,,,,,,,,,,,,
200542,7012AE00P630,7012AE00P630,,5,140,,,CIL 7012AE00P630,CIL 7012AE00P630,,1,2,,,22/10/1998 0:00,,,,,1.0,,,,,,,,,,,,,,,S,,,,,,,,2,1,,1.0,,1.0,,,,,,,,,,,,,,,,
200584,2005A65P257,2005A65P257,,5,140,,,CIL. 2005A65P257,CIL. 2005A65P257,,1,2,,,02/11/1998 0:00,,,,,1.0,,,,,,,,,,,,,,,S,,,,,,,,2,1,,1.0,,1.0,,,,,,,,,,,,,,,,
200590,2010A010P641,2010A010P641,,5,140,,,CIL 2010A010P641,CIL 2010A010P641,,1,2,,,02/11/1998 0:00,,,,,1.0,,,,,,,,,,,,,,,S,,,,,,,,2,1,,1.0,,1.0,,,,,,,,,,,,,,,,
200705,6006N820P649,6006N820P649,,5,140,,,CIL 6006N820P649,CIL 6006N820P649,,1,2,,,11/11/1998 0:00,,,,,1.0,,,,,,,,,,,,,,,S,,,,,,,,2,1,,1.0,,1.0,,,,,,,,,,,,,,,,
200726,2008A150P646,2008A150P646,,5,140,,,CIL 2008A150P646,CIL 2008A150P646,,1,2,,,17/11/1998 0:00,,,,,1.0,,,,,,,,,,,,,,,S,,,,,,,,2,1,,1.0,,1.0,,,,,,,,,,,,,,,,
200746,2016A700P647,2016A700P647,,5,140,,,CIL 2016A700P647,CIL 2016A700P647,,1,2,,,18/11/1998 0:00,,,,,1.0,,,,,,,,,,,,,,,S,,,,,,,,2,1,,1.0,,1.0,,,,,,,,,,,,,,,,
200749,2016A500P648,2016A500P648,,5,140,,,CIL 2016A500P648,CIL 2016A500P648,,1,2,,,18/11/1998 0:00,,,,,1.0,,,,,,,,,,,,,,,S,,,,,,,,2,1,,1.0,,1.0,,,,,,,,,,,,,,,,
200755,2016A250P649,2016A250P649,,5,140,,,CIL 2016A250P649,CIL 2016A250P649,,1,2,,,19/11/1998 0:00,,,,,1.0,,,,,,,,,,,,,,,S,,,,,,,,2,1,,1.0,,1.0,,,,,,,,,,,,,,,,
200859,ES20A190P654,ES20A190P654,,5,140,,,CIL ES20A190P654,CIL ES20A190P654,,1,2,,,03/12/1998 0:00,,,,,1.0,,,,,,,,,,,,,,,S,,,,,,,,2,1,,1.0,,1.0,,,,,,,,,,,,,,,,
200872,ES20A152P655,ES20A152P655,,5,140,,,CIL ES20A152P655,CIL ES20A152P655,,1,2,,,03/12/1998 0:00,,,,,1.0,,,,,,,,,,,,,,,S,,,,,,,,2,1,,1.0,,1.0,,,,,,,,,,,,,,,,
200878,ES20A454P656,ES200A0454P656,,5,140,,,CIL ES200A0454P656,CIL ES200A0454P656,,1,2,,,04/12/1998 0:00,,,,,1.0,,,,,,,,,,,,,,,S,,,,,,,,2,1,,1.0,,1.0,,,,,,,,,,,,,,,,
200882,ES25A882P657,ES25A882P657,,5,140,,,CIL ES25A882P657,CIL ES25A882P657,,1,2,,,04/12/1998 0:00,,,,,1.0,,,,,,,,,,,,,,,S,,,,,,,,2,1,,1.0,,1.0,,,,,,,,,,,,,,,,
200896,2016A540P661,2016A540P661,,5,140,,,CIL 2016A540P661,CIL 2016A540P661,,1,2,,,04/12/1998 0:00,,,,,1.0,,,,,,,,,,,,,,,S,,,,,,,,2,1,,1.0,,1.0,,,,,,,,,,,,,,,,
200910,ES08A381P658,ES08A381P658,,5,140,,,CIL ES08A381P658,CIL ES08A381P658,,1,2,,,09/12/1998 0:00,,,,,1.0,,,,,,,,,,,,,,,S,,,,,,,,2,1,,1.0,,1.0,,,,,,,,,,,,,,,,
200929,ES05A102P659,ES05A102P659,,5,140,,,CIL ES05A102P659,CIL ES05A102P659,,1,2,,,09/12/1998 0:00,,,,,1.0,,,,,,,,,,,,,,,S,,,,,,,,2,1,,1.0,,1.0,,,,,,,,,,,,,,,,
200984,ES05A080P666,ES05A080P666,,5,140,,,CIL ES05A080P666,CIL ES05A080P666,,1,2,,,11/12/1998 0:00,,,,,1.0,,,,,,,,,,,,,,,S,,,,,,,,2,1,,1.0,,1.0,,,,,,,,,,,,,,,,
201001,7020A320P667,7020A320P667,,5,140,,,CIL 7020A320P667,CIL 7020A320P667,,1,2,,,16/12/1998 0:00,,,,,1.0,,,,,,,,,,,,,,,S,,,,,,,,2,1,,1.0,,1.0,,,,,,,,,,,,,,,,
201032,ES25A370P676,ES25A370P676,,5,140,,,CIL ES25A370P676,CIL ES25A370P676,,1,2,,,05/01/1999 0:00,,,,,1.0,,,,,,,,,,,,,,,S,,,,,,,,2,1,,1.0,,1.0,,,,,,,,,,,,,,,,
