SEQ_CONJ;NIVEL_ALT;SEQ_ARTICULO;DESCRIPCION;VERIFICADO
276848;0;211863;CIL A2020L95P332;n
276868;0;211862;CIL A2020L95P333;n
276888;0;211918;CIL A2020L95P335;n
276907;0;212354;CIL A2025C96P370;n
276937;0;209648;CIL A2025K94P229;n
276961;0;209649;CIL A2025K94P231;n
276984;0;211923;CIL A2025L95P338;n
277006;0;212711;CIL A2030F96P402;n
277026;0;212035;CIL A2030M95P347;n
277049;0;210552;CIL A2030N94P253;n
277070;0;212319;CIL A2035C96P367;n
277099;0;195337;CIL A2035D96P37;n
277126;0;210460;CIL A30A050A0025;n
277150;0;210462;CIL A30A050A0050;n
277174;0;210463;CIL A30A050A0075;n
277198;0;210464;CIL A30A05A100;n
277222;0;210465;CIL A30A050A0125;n
277246;0;210466;CIL A30A050A0150;n
277270;0;210467;CIL A30A050A0200;n
277294;0;198457;CIL. A30A05A25;n
277318;0;208076;CIL A30A05A520;n
277342;0;210468;CIL A30A050A0300;n
277366;0;210469;CIL A30A050A0400;n
277390;0;198458;CIL. A30A05A50;n
277414;0;198405;CIL. A30A050A0500;n
277438;0;198459;CIL. A30A05A75;n
277462;0;210476;CIL A30A063A0025;n
277488;0;210477;CIL A30A063A0050;n
277514;0;210478;CIL A30A063A0075;n
277540;0;210479;CIL. A30A063A0100;s
277566;0;194597;CIL. A30A063A0125;n
277594;0;210480;CIL. A30A063A0150;n
277620;0;210481;CIL. A30A063A0200;n
277646;0;198479;CIL. A30A06A25;n
277672;0;210482;CIL. A30A063A0250;n
277698;0;208075;CIL. A30A063A0300;n
277724;0;210483;CIL. A30A063A0400;n
277750;0;198480;CIL. A30A06A50;n
277776;0;210484;CIL. A30A063A0500;n
277802;0;210485;CIL. A30A063A0600;n
277828;0;198460;CIL. A30A063A0700;n
277854;0;198481;CIL. A30A06A75;n
277880;0;194600;CIL A30A080A0100;n
277906;0;210503;CIL. A30A080A0125;s
277932;0;210504;CIL. A30A080A0150;n
277958;0;210505;CIL. A30A080A0200;n
277984;0;198489;CIL. A30A08A25;n
278010;0;210506;CIL. A30A080A0250;n
278036;0;210507;CIL. A30A080A0300;n
278062;0;210508;CIL. A30A080A0400;n
278088;0;198491;CIL. A30A08A50;n
278114;0;210509;CIL. A30A080A0500;n
278140;0;210510;CIL. A30A080A0600;n
278166;0;198488;CIL. A30A080A0700;n
278192;0;198492;CIL. A30A08A75;n
278218;0;210592;CIL A30A100A1000;n
278248;0;210525;CIL. A30A100A0100;n
278278;0;210526;CIL. A30A100A0125;s
278308;0;210527;CIL. A30A100A0150;n
278338;0;214394;CIL A30A100A0160;n
278369;0;210528;CIL. A30A100A0200;n
278399;0;198511;CIL. A30A100A0025;n
278429;0;210529;CIL. A30A100A0250;n
278459;0;210530;CIL. A30A100A0300;n
278489;0;210531;CIL. A30A100A0400;n
278519;0;198512;CIL. A30A100A0050;n
278549;0;210532;CIL. A30A100A0500;n
278579;0;210533;CIL. A30A100A0600;n
278609;0;199868;CIL. A30A100A0065;s
278638;0;198513;CIL. A30A100A0700;n
278668;0;195628;CIL A30A10A75;n
278698;0;210534;CIL A30A100A0800;n
278728;0;198538;CIL. A30A100A0900;n
278758;0;197953;CIL A30A100A0905;n
278790;0;210594;CIL. A30A125A1000;n
278820;0;210553;CIL. A30A125A0100;n
278850;0;210554;CIL. A30A125A0125;n
278880;0;210556;CIL. A30A125A0150;n
278910;0;210557;CIL. A30A125A0200;n
278940;0;198566;CIL. A30A125A0025;n
278970;0;210558;CIL. A30A125A0250;n
279000;0;210559;CIL. A30A125A0300;n
279030;0;210560;CIL. A30A125A0400;n
279060;0;198567;CIL. A30A125A0050;n
279090;0;210561;CIL. A30A125A0500;n
279120;0;210562;CIL. A30A125A0600;n
279150;0;198569;CIL. A30A125A0700;n
279180;0;198568;CIL. A30A125A0075;n
279210;0;210563;CIL. A30A125A0800;n
279240;0;198570;CIL. A30A125A0900;n
279270;0;210596;CIL. A30A160A1000;n
279300;0;198601;CIL. A30A160A0100;s
279330;0;210584;CIL. A30A160A0125;s
279360;0;210585;CIL. A30A160A0150;n
279390;0;194603;CIL. A30A160A0200;n
279422;0;198598;CIL. A30A160A0025;n
279452;0;210586;CIL. A30A160A0250;n
279485;0;210587;CIL. A30A160A0300;n
279515;0;210588;CIL. A30A160A0400;s
279545;0;198599;CIL. A30A160A0050;n
279575;0;210589;CIL. A30A160A0500;n
279607;0;210590;CIL. A30A160A0600;n
279637;0;198602;CIL. A30A160A0700;n
279667;0;198600;CIL. A30A160A0075;n
279697;0;210591;CIL. A30A160A0800;n
279727;0;198603;CIL. A30A160A0900;n
279757;0;210616;CIL. A30A200A1000;n
279787;0;198633;CIL. A30A200A0100;n
279817;0;210607;CIL. A30A200A0125;n
279847;0;210608;CIL. A30A200A0150;n
279877;0;210609;CIL. A30A200A0200;n
279907;0;198630;CIL. A30A200A0025;n
279937;0;210610;CIL. A30A200A0250;n
279967;0;210611;CIL. A30A200A0300;n
279997;0;210612;CIL. A30A200A0400;n
280027;0;198631;CIL. A30A200A0050;n
280057;0;210613;CIL. A30A200A0500;n
280087;0;210614;CIL. A30A200A0600;n
280117;0;198634;CIL. A30A200A0700;n
280147;0;198632;CIL. A30A200A0075;n
280177;0;210615;CIL. A30A200A0800;n
280207;0;198635;CIL. A30A200A0900;n
280237;0;210636;CIL. A30A250A1000;n
280267;0;210627;CIL. A30A250A0100;n
280297;0;198670;CIL. A30A250A0125;n
280327;0;198671;CIL. A30A250A0150;n
280357;0;210628;CIL. A30A250A0200;n
280387;0;198667;CIL. A30A250A0025;n
280417;0;198672;CIL. A30A250A0250;s
280447;0;210629;CIL. A30A250A0300;n
280477;0;210630;CIL. A30A250A0400;n
280507;0;198668;CIL. A30A250A0050;n
280537;0;210631;CIL. A30A250A0500;n
280567;0;210632;CIL. A30A250A0600;n
280597;0;210633;CIL. A30A250A0700;n
280627;0;198669;CIL. A30A250A0075;n
280657;0;210634;CIL. A30A250A0800;n
280687;0;197951;CIL A30A250A0889;n
280719;0;210635;CIL. A30A250A0900;n
280749;0;210656;CIL. A30A300A1000;n
280779;0;210647;CIL. A30A300A0100;n
280809;0;198712;CIL. A30A300A0125;n
280839;0;198713;CIL. A30A300A0150;n
280869;0;210648;CIL. A30A300A0200;n
280899;0;198709;CIL. A30A300A0025;n
280929;0;198714;CIL. A30A300A0250;n
280959;0;210649;CIL. A30A300A0300;n
280989;0;210650;CIL. A30A300A0400;n
281019;0;198710;CIL. A30A300A0050;n
281049;0;210651;CIL. A30A300A0500;n
281079;0;210652;CIL. A30A300A0600;n
281109;0;210653;CIL. A30A300A0700;n
281139;0;198711;CIL. A30A300A0075;n
281169;0;210654;CIL. A30A300A0800;n
281199;0;210655;CIL. A30A300A0900;n
281229;0;199082;JUEGO REP A30KR16;n
281239;0;194764;CIL A3012D95P274;n
281265;0;211683;CIL A3012H95P306;n
281296;0;210943;CIL A3020N94P256;n
281324;0;194999;CIL A3025H95P303;n
281359;0;208487;CIL A35A100A0250;n
281390;0;208955;CIL A38A032A0100;n
281411;0;208566;CIL A38A063A0100;n
281433;0;211068;CIL A4004B95P272;n
281454;0;208032;CIL A60A040A0180;n
281482;0;208418;CIL A60A063A0180;n
281512;0;209367;CILINDRO A60 D. 80 A. 180;n
281542;0;201053;CIL A60A08A90;n
281572;0;201997;CIL A60A100A0180;n
281602;0;199382;CIL A60A125A0150;n
281631;0;194442;CIL 60A125A0180;n
281660;0;209553;CIL A6008H94P215;n
281698;0;210455;CIL A6008N94P250;n
281728;0;194457;CILA65A080A0180;n
281758;0;201054;CIL ROT.A65A08A90;n
281788;0;193467;CIL A70A030A0100;n
281811;0;193472;CIL A70A030A0100M;n
281835;0;212760;CIL A70A030A1000;n
281858;0;193468;CIL A70A030A0125;n
281881;0;193473;CIL A70A030A0125M;n
281905;0;193469;CIL A70A032A0160;n
281928;0;193474;CIL A70A032A0160M;n
281952;0;193470;CIL A70A030A0200;n
281975;0;193475;CIL A70A030A0200M;n
281999;0;201980;CIL A70A032A0025;n
282022;0;211149;CIL A70A032A0025M;n
282046;0;193471;CIL A70A030A0250;n
282069;0;193476;CIL A70A030A0250M;n
282093;0;212753;CIL A70A032A0320;n
282116;0;209925;CIL A70A032A0330;n
282139;0;212364;CIL A70A032A0035;n
282162;0;197125;CIL A70A032A0040M;n
282186;0;212754;CIL A70A030A0400;n
282209;0;201976;CIL A70A032A0050;n
282255;0;212755;CIL A70A030A0500;n
282278;0;197126;CIL A70A030A0500M;n
282302;0;201289;CIL A70A030A0550;n
282325;0;212756;CIL A70A030A0600;n
282348;0;212757;CIL A70A030A0700;n
282371;0;193409;CIL A70A032A0080;n
282417;0;212758;CIL A70A030A0800;n
282440;0;212759;CIL A70A030A0900;n
282463;0;193813;CIL A70A040A0050M;n
282487;0;201381;CIL A70A040A0075;n
282510;0;193808;CIL A70A04A080;n
282533;0;193439;CIL A70A040A0100;n
282556;0;193494;CIL A70A040A0100M;n
282580;0;212752;CIL A70A040A1000;n
282603;0;202385;CIL A70A040A0120;n
282626;0;202381;CIL A70A040A0120M;n
282650;0;193491;CIL A70A040A0125;n
282673;0;193495;CIL A70A040A0125M;n
282697;0;208451;CIL A70A040A0130;n
282719;0;209262;CIL A70C040A0150;n
282742;0;193310;CIL A70A040A0160;n
282765;0;193496;CIL A70A040A0160M;n
282789;0;193492;CIL A70A040A0200;n
282812;0;193497;CIL A70A040A0200M;n
282836;0;201909;CIL A70A040A0025;n
282859;0;208765;CIL A70A04A25M;n
282883;0;193493;CIL A70A040A0250;n
282906;0;193498;CIL A70A040A0250M;n
282930;0;208541;CIL A70A040A0300;n
282952;0;200837;CIL A70A040A0300M;n
282976;0;212746;CIL A70A040A0320;n
282999;0;209104;CIL A70A040A0330;n
283022;0;196883;CIL A70A040A0380;n
283046;0;212747;CIL A70A040A0400;n
283069;0;193344;CIL A70A040A0050;n
283092;0;208766;CIL A70A040A0050M;n
283116;0;212748;CIL A70A040A0500;n
283139;0;212749;CIL A70A040A0600;n
283162;0;208370;CIL A70A040A0700;n
283184;0;193315;CIL A70A040A0080;n
283207;0;208767;CIL IS40A80M;n
283231;0;212750;CIL A70A040A0800;n
283254;0;212751;CIL A70A040A0900;n
283299;0;200487;CIL A70A04G200;n
283302;0;201380;CIL A70A050A0100;n
283325;0;208340;CIL A70A050A0100M;n
283349;0;212619;CIL A70A050A1000;n
283372;0;208783;CIL A70A050A0125;n
283395;0;208790;CIL A70A050A0125M;n
283419;0;208614;CIL A70A050A0150;n
283441;0;211389;CIL A70A050A0150M;n
283465;0;208409;CIL A70A050A0160;n
283488;0;208789;CIL A70A050A0160M;n
283512;0;211047;CIL A70A050A1650;n
283535;0;208356;CIL A70A050A0200;n
283558;0;208341;CIL A70A050A0200M;n
283582;0;208376;CIL A70A050A0025;n
283606;0;208792;CIL A70A05A25M;n
283630;0;208784;CIL A70A050A0250;n
283653;0;208788;CIL A70A050A0250M;n
283677;0;208361;CIL A70A050A0300;n
283700;0;208785;CIL A70A050A0320;n
283723;0;208787;CIL A70A050A0320M;n
283747;0;199387;CIL. A70A050A0350;n
283770;0;208734;CIL A70A050A0400;n
283793;0;208786;CIL A70A050A0400M;n
283817;0;208782;CIL A70A050A0050;n
283840;0;208791;CIL A70A05A50M;n
283864;0;212614;CIL A70A050A0500;n
283887;0;213018;CIL A70A050A0500M;n
283911;0;213270;CIL A70A050A0060M;n
283935;0;212615;CIL A70A050A0600;n
283958;0;208267;CIL A70A050A0650M;n
283982;0;212616;CIL A70A050A0700;n
284005;0;208634;CIL A70A050A0075;n
284028;0;208380;CIL A70A050A0080;n
284051;0;201916;CIL A70A05A80M;n
284075;0;212617;CIL A70A05A800;n
284098;0;209390;CIL A70A050A0850;n
284121;0;211124;CIL A70A050A0850M;n
284145;0;212618;CIL A70A050A0900;n
284168;0;208417;CIL A70A050A0950M;n
284192;0;208681;CIL IS63A1200M;n
284217;0;209402;CIL A70A063A0025;n
284241;0;210340;CIL A70A06A030;n
284265;0;208662;CIL A70A060A0100;n
284289;0;208413;CIL A70A063A0100M;n
284314;0;212610;CIL A70A063A1000;n
284338;0;208655;CIL A70A063A1000M;n
284363;0;208717;CIL A70A063A1080M;n
284388;0;208452;CIL A70A063A1200M;n
284413;0;193245;CIL A70A063A0125;n
284437;0;208800;CIL A70A063A0125M;n
284462;0;210986;CIL A70A063A1300;n
284486;0;212118;CIL A70A063A1400M;n
284511;0;208678;CIL A70A063A0150;n
284535;0;208795;CIL A70A063A0160;n
284559;0;208801;CIL A70A063A0160M;n
284584;0;211601;CIL A70A063A0180;n
284608;0;208679;CIL A70A063A0200;n
284632;0;208802;CIL A70A063A0200M;n
284657;0;212365;CIL A70A063A0225;n
284682;0;208793;CIL IS63A25;n
284706;0;208798;CIL IS63A25M;n
284731;0;208295;CIL A70A063A0250;n
284755;0;208803;CIL A70A063A0250M;n
284780;0;195815;CIL A70A063A0280;n
284805;0;208104;CIL A70A063A0030;n
284829;0;208508;CIL A70A063A0300;n
284853;0;211207;CIL A70A063A0300M;n
284878;0;194828;CIL A70A063A0310;n
284902;0;208796;CIL A70A063A0320;n
284926;0;208804;CIL A70A063A0320M;n
284951;0;211129;CIL A70A063A0340M;n
284976;0;208043;CIL A70A063A0350;n
285000;0;195140;CIL A70A063A0365M;n
285025;0;211932;CIL A70A063A0370;n
285049;0;208797;CIL A70A063A0400;n
285073;0;208805;CIL A70A063A0400M;n
285098;0;193316;CIL IS63A50;n
285122;0;208799;CIL IS63A50M;n
285147;0;212606;CIL A70A063A0500;n
285171;0;208716;CIL A70A063A0500M;n
285196;0;209603;CIL A70A063A0550M;n
285221;0;212607;CIL A70A063A0600;n
285245;0;208408;CIL A70A063A0600M;n
285270;0;208672;CIL A70A063A0640M;n
285295;0;212608;CIL A70A063A0700;n
285319;0;208588;CIL A70A063A0700M;n
285344;0;211113;CIL A70A063A0750M;n
285369;0;209425;CIL A70A063A0765M;n
285394;0;208794;CIL IS63A80;n
285418;0;193514;CIL IS63A80M;n
285443;0;212609;CIL A70A063A0800;n
285467;0;193099;CIL A70A063A0800M;n
285492;0;194895;CIL A70A063A0845M;n
285517;0;207910;CIL. A70A06A850M;n
285542;0;209119;CIL A70A063A0900;n
285566;0;209684;CIL A70A063A0900M;n
285591;0;208296;IS63A945M;n
285616;0;211154;CIL A70A063A0960M;n
285641;0;209914;CIL A70A063N0125;n
285664;0;208412;JUEGO REP ISO-80;n
285671;0;200980;CIL A70A080A1007;n
285695;0;200848;CIL A70A080A1200;n
285719;0;211708;CIL A70A080A0060;n
285743;0;193527;CIL A70A080A0100;n
285768;0;193533;CIL A70A080A0100M;n
285793;0;202772;CIL A70A080A1000;n
285818;0;193528;CIL A70A080A0125;n
285842;0;193534;CIL A70A080A0125M;n
285867;0;208582;CIL A70A080A1325;n
285891;0;195816;CIL A70A080A0150;n
285915;0;211029;CIL A70A080A1500M;n
285940;0;193529;CIL A70A080A0160;n
285964;0;193535;CIL A70A080A0160M;n
285989;0;208739;CIL A70A08A1600;n
286013;0;197578;CIL A70A080A0170;n
286037;0;193224;CIL A70A080A0200;n
286061;0;193536;CIL A70A080A0200M;n
286086;0;211106;CIL A70A080A0210;n
286110;0;208607;CIL.   A70A08A25;n
286135;0;208808;CIL IS80A25M;n
286160;0;193530;CIL A70A080A0250;n
286184;0;193537;CIL A70A080A0250M;n
286209;0;208726;CIL A70A080A0270M;n
286234;0;197233;CIL A70A080A0300;n
286259;0;193531;CIL A70A080A0320;n
286283;0;193538;CIL A70A080A0320M;n
286308;0;193532;CIL A70A080A0400;n
286332;0;193539;CIL A70A080A0400M;n
286357;0;208806;CIL IS80A50;n
286381;0;208809;CIL A70A080A0050M;n
286406;0;212604;CIL A70A080A0500;n
286430;0;208411;CIL A70A080A0500M;n
286455;0;212333;CIL A70A080A0505M;n
286480;0;209322;CIL IS80A60RV;n
286504;0;208381;CIL A70A080A0600;n
286528;0;202623;CIL A70A080A0600M;n
286553;0;195367;CIL A70A080A0700;n
286577;0;212441;CIL A70A080A0700M;n
286602;0;208807;CIL IS80A80;n
286626;0;208810;CIL IS80A80M;n
286651;0;212603;CIL A70A080A0800;n
286675;0;201299;CIL A70A080A0850;n
286700;0;200090;CIL. A70A080A0850M;n
286725;0;212602;CIL A70A080A0900;n
286749;0;193824;JUEGO REP A70A10;n
286757;0;208821;CIL A70A100A0100;n
286780;0;208828;CIL A70A100A0100M;n
286804;0;211309;CIL A70A100A1000;n
286828;0;208525;CIL A70A100A0125;n
286852;0;208829;CIL A70A100A0125M;n
286876;0;208439;CIL A70A100A0130;n
286899;0;211431;CIL A70A100A0150;n
286922;0;211025;CIL A70A100A1500M;n
286946;0;208822;CIL A70A100A0160;n
286969;0;208830;CIL A70A100A0160M;n
286993;0;208823;CIL A70A100A0200;n
287016;0;208831;CIL A70A100A0200M;n
287040;0;208818;CLI IS100A25;n
287063;0;208826;CIL IS100A25M;n
287087;0;208707;CIL A70A100A0250;n
287111;0;207977;CIL A70A100A0250M;n
287135;0;212119;CIL A70A100A0300M;n
287159;0;208824;CIL A70A100A0320;n
287182;0;208832;CIL A70A100A0320M;n
287206;0;208851;CIL A70A100A0350;n
287229;0;208631;CIL A70A100A0400;n
287252;0;193562;CIL A70A100A0400M;n
287276;0;209197;CIL A70A100A0440;n
287299;0;208819;CIL IS100A50;n
287322;0;208827;CIL IS100A50M;n
287346;0;208825;CIL A70A100A0500;n
287369;0;208725;CIL A70A100A0500M;n
287393;0;212575;CIL A70A100A0600;n
287416;0;212576;CIL A70A100A0700;n
287439;0;194877;CIL A70A100A0075;n
287462;0;208820;CIL A70A100A0080;n
287485;0;208724;CIL IS100A80M;n
287509;0;208518;CIL IS100A800;n
287532;0;208476;CIL IS100A0090M;n
287556;0;212577;CIL A70A100A0900;n
287579;0;193839;JUEGO REP A70A12;n
287587;0;193838;CIL A70A125A0080M;n
287611;0;193212;CIL A70A125A0100;n
287634;0;193246;CIL A70A125A0100M;n
287658;0;198100;CIL. A70A12A100M1;n
287684;0;212581;CIL A70A125A1000;n
287707;0;208971;CIL A70A125A1000M;n
287731;0;193563;CIL A70A125A0125;n
287754;0;193431;CIL A70A125A0125M;n
287778;0;208562;CIL A70A125A1250;n
287802;0;193564;CIL A70A125A0160;n
287825;0;193570;CIL A70A125A0160M;n
287849;0;211205;CIL A70A125A1750;n
287873;0;208512;CIL A70A125A0190;n
287896;0;193565;CIL A70A125A0200;n
287919;0;193395;CIL A70A125A0200M;n
287943;0;209121;CIL A70A125A2400;n
287967;0;208833;CIL IS125A25;n
287990;0;208836;CIL IS125A25M;n
288014;0;193566;CIL A70A125A0250;n
288037;0;193571;CIL A70A125A0250M;n
288061;0;208443;CIL A70A125A2600;n
288085;0;212951;CIL A70A125A0300;n
288108;0;193567;CIL A70A125A0320;n
288131;0;193572;CIL A70A125A0320M;n
288155;0;193568;CIL A70A125A0400;n
288178;0;193573;CIL A70A125A0400M;n
288202;0;210498;CIL A70A125A0450;n
288225;0;208834;CIL IS125A50;n
288248;0;208837;CIL IS125A0050M;n
288272;0;193569;CIL A70A125A0500;n
288296;0;193574;CIL A70A12A500M;n
288320;0;212578;CIL A70A125A0600;n
288343;0;212579;CIL A70A125A0700;n
288366;0;208835;CIL IS125A80;n
288389;0;208838;CIL IS125A80M;n
288413;0;208214;CIL A70A125A0840;n
288436;0;212580;CIL A70A125A0900;n
288459;0;193842;CIL A70A160A0100;n
288481;0;212555;CIL A70A160A1000;n
288503;0;193843;CIL A70A160A0125;n
288525;0;193853;CIL A70A160A0125M;n
288548;0;212440;CIL A70A160A1400M;n
288571;0;193844;CIL A70A160A0160;n
288593;0;193845;CIL A70A160A0200;n
288615;0;212550;CIL A70A16A25;n
288637;0;193846;CIL A70A160A0250;n
288659;0;193847;CIL A70A160A0320;n
288681;0;193848;CIL A70A160A0400;n
288703;0;210930;CIL A70A16A50;n
288725;0;193849;CIL A70A160A0500;n
288747;0;212552;A70A16A600;n
288769;0;211500;CIL A70A160A0670;n
288792;0;212553;CIL A70A160A0700;n
288814;0;212551;CIL A70A16A80;n
288836;0;212554;CIL A70A160A0800;n
288858;0;209963;CIL A70A160A0900;n
288880;0;202830;CIL A70A160N0350;n
288901;0;193864;CIL A70A200A0100;n
288921;0;212563;CIL A70A200A1000;n
288941;0;193861;CIL A70A200A0125;n
288961;0;193865;CIL A70A200A0160;n
288981;0;193867;CIL A70A200A0200;n
289001;0;212556;CIL A70A20A25;n
289021;0;193868;CIL A70A200A0250;n
289041;0;193869;CIL A70A200A0320;n
289061;0;193870;CIL A70A200A0400;n
289081;0;212557;CIL A70A20A50;n
289101;0;193871;CIL A70A200A0500;n
289121;0;212559;CIL A70A200A0600;n
289141;0;212560;CIL A70A200A0700;n
289161;0;212558;CIL A70A20A80;n
289181;0;212561;CIL A70A200A0800;n
289201;0;212854;CIL A70A200A0875;n
289222;0;212562;CIL A70A200A0900;n
289242;0;212079;CIL A70A200N0350;n
289263;0;202320;CIL A70A200N0450;s
289284;0;201170;CIL A70A250N0300;n
289302;0;210966;CIL A70A250N0500;n
289320;0;211140;CIL A70A320A1200;n
289342;0;193615;CIL A70A320A0500;n
289364;0;209249;CIL A70A320A0750;n
289386;0;201467;CIL A70B063A0050;n
289409;0;200816;CIL A70B063A0175;n
289432;0;214581;CIL A70B080A0080;n
289454;0;202386;CIL A70B080A0080M;n
289477;0;202371;CIL A70B080A0200;n
289499;0;200491;CIL A70B100A2250;n
289523;0;201752;CIL A70B100A0032;n
289546;0;200990;CIL A70B100A0075;n
289569;0;195616;CIL A70B100A0100;n
289592;0;213176;CIL A70B100A1000;n
289615;0;195617;CIL A70B100A0125;n
289638;0;198288;CIL A70B100A0130;n
289661;0;197166;CIL A70B100A0150;n
289684;0;195618;CIL A70B100A0160;n
289707;0;195432;CIL A70B100A0200;n
289728;0;195817;CIL A70B100A0210;n
289751;0;213171;CIL A70B10A25;n
289774;0;195619;CIL A70B100A0250;n
289797;0;201447;CIL A70B100A0300;n
289820;0;197452;CIL A70B100A0300M;n
289844;0;195620;CIL A70B100A0320;n
289867;0;195621;CIL A70B100A0400;n
289890;0;195614;CIL A70B10A50;n
289913;0;201156;CIL A70B100A0500;n
289936;0;213172;CIL A70B100A0600;n
289959;0;213173;CIL A70B100A0700;n
289982;0;200464;CIL A70B100A0730;n
290005;0;200580;CIL A70B100A0750;n
290028;0;195615;CIL A70B10A80;n
290051;0;213174;CIL A70C100A0800;s
290074;0;213175;CIL A70B100A0900;n
290097;0;200086;CIL. A70B100N0010M;n
290120;0;201882;CIL A70B125A0065;n
290142;0;201455;CIL A70B125A0090;n
290164;0;195601;CIL A70B125A0100;n
290186;0;197673;CIL A70B125A0100M;n
290209;0;198106;CIL. A70B12A100M1;n
290234;0;213159;CIL A70B125A1000;n
290256;0;201887;CIL A70B125A0120;n
290278;0;202053;CIL A70B125A0120M;n
290303;0;200405;CIL A70B125A1200;n
290325;0;213153;CIL A70B125A0125;n
290347;0;200343;CIL. A70B125A0125M;n
290370;0;200157;CIL. A70B125A1250M;n
290393;0;200254;CIL. A70B125A0150M;n
290416;0;195602;CIL A70B125A0160;n
290438;0;199391;CIL. A70B125A1850;n
290460;0;195603;CIL A70C125A0200;s
290482;0;200194;CIL. A70B125A0200M;n
290506;0;201459;CIL A70B125A0220;n
290528;0;213151;CIL A70B125A0025;n
290550;0;213154;CIL A70B125A0250;n
290572;0;198386;CIL. A70B125A0255;n
290594;0;199659;CIL. A70B125A0300;n
290616;0;195604;CIL A70B125A0320;n
290638;0;195605;CIL A70B125A0400;n
290660;0;214395;CIL A70B125A0400M;n
290682;0;200577;CIL A70B125A0450;n
290704;0;213152;CIL A70B125A0050;n
290726;0;201465;CIL A70B125A0500;n
290749;0;213155;CIL A70B125A0600;n
290771;0;213156;CIL A70B125A0700;n
290793;0;202713;CIL A70B125A0080;n
290815;0;196017;CIL A70B125A0080M;n
290837;0;213157;CIL A70B125A0800;n
290859;0;213158;CIL A70B125A0900;n
290881;0;195566;CIL A70B160A0100;n
290904;0;201231;CIL A70B160A1000;n
290926;0;198540;CIL. A70B160A0110M;n
290949;0;195567;CIL A70B160A0125;n
290971;0;196016;CIL A70B160A0125M;n
290994;0;198387;CIL. A70B160A0150;s
291016;0;195568;CIL A70B160A0160;n
291038;0;200662;CIL A70B160A0160M;n
291061;0;195569;CIL A70B160A0200;n
291083;0;196581;CIL A70B160A0200M;n
291106;0;213020;CIL A70B16A25;n
291128;0;195570;CIL A70B160A0250;n
291150;0;199749;CIL. A70B160A0280;n
291172;0;195724;CIL A70B160A0300;n
291195;0;195571;CIL A70B160A0320;s
291217;0;200664;CIL A70B160A0320M;n
291241;0;201208;CIL A70B160A0330;n
291263;0;195572;CIL A70B160A0400;n
291285;0;213021;CIL A70B160A0050;n
291307;0;195573;CIL A70B160A0500;n
291330;0;201223;CIL A70B160A0538;n
291352;0;201227;CIL A70B160A0568;n
291374;0;213023;CIL A70B160A0600;n
291396;0;201212;CIL A70B160A0633;n
291418;0;201219;CIL A70B160A0663;n
291440;0;213024;CIL A70B160A0700;s
291462;0;213022;CIL A70B16A80;n
291484;0;213025;CIL A70B160A0800;n
291506;0;213026;CIL A70B160A0900;n
291528;0;213882;CIL A70B160N0350;n
291549;0;200684;CIL A70B200A0075;n
291571;0;213030;CIL A70B200A0100;n
291593;0;213036;CIL A70B200A1000;n
291615;0;213031;CIL A70B200A0125;n
291637;0;201046;CIL A70B200A0150;n
291659;0;202184;CIL A70B200A0160;n
291681;0;202185;CIL A70B200A0160M;s
291704;0;201892;CIL A70B200A0200;n
291726;0;200307;CIL. A70B200A0225;n
291748;0;213027;CIL A70B200A0025;n
291770;0;195574;CIL A70B200A0250;n
291792;0;214396;CIL A70B200A0250M;n
291816;0;195637;CIL A70B200A0300;n
291839;0;202624;CIL A70B200A0320;n
291861;0;198297;CIL. A70B200A0350;s
291883;0;195575;CIL A70B200A0400;n
291905;0;197823;CIL A70B200A0450;n
291927;0;213028;CIL A70B200A0050;n
291949;0;200789;CIL A70B200A0500;s
291972;0;214291;CIL A70B200A0500M;n
291995;0;213032;CIL A70B200A0600;n
292017;0;213033;CIL A70B200A0700;n
292039;0;213029;CIL A70B200A0080;n
292061;0;213034;CIL A70B200A0800;n
292084;0;213035;CIL A70B200A0900;n
292106;0;213883;CIL A70B200N0350;n
292127;0;213884;CIL A70B200N0450;n
292148;0;213133;CIL A70B250A0100;n
292170;0;213142;CIL A70B250A1000;n
292192;0;201416;CIL A70B250A0120;n
292214;0;201440;CIL A70B250A0120M;n
292237;0;213134;CIL A70B250A0125;n
292259;0;213135;CIL A70B250A0160;n
292281;0;202082;CIL A70B250A0200;n
292303;0;213130;CIL A70A250A0025;n
292325;0;213136;CIL A70B250A0250;n
292347;0;214397;CIL A70B250A0275;n
292369;0;213297;CIL A70B250A0300;n
292391;0;201159;CIL A70B250A0320;n
292413;0;213143;CIL A70B250A0400;n
292435;0;195967;CIL A70B250A0425;n
292457;0;213131;CIL A70B250A0050;n
292479;0;200923;CIL A70B250A0500;n
292501;0;197100;CIL A70B250A0060;n
292523;0;213138;CIL A70B250A0600;n
292545;0;213139;CIL A70B250A0700;n
292567;0;213132;CIL A70B250A0080;n
292589;0;213140;CIL A70B250A0800;n
292611;0;213141;CIL A70B250A0900;n
